invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
111,ORCB29,ORCB29,engagement-ring-charm,Engagement Ring Charm,A,Charm,Milestones & Sentiment,Classic,900,29,3.59,1.42,12mm,925 Sterling Silver,Oxidized Silver,White CZ,10,"<p style=""font-family: Inter, sans-serif;"">Solitaire ring and band pair, pave shoulders.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> White CZ<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 1.42g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Engagement Ring Charm | Orloff of Denmark,"Solitaire ring and band pair, pave shoulders.",,img_0105.jpg,"Identified from the invoice photograph, confidence high"
112,ORCB30,ORCB30,baby-pram-charm,Baby Pram Charm,A,Charm,Milestones & Sentiment,Statement,1600,49,6.69,3.41,15mm,925 Sterling Silver,Rhodium &Rosegold,White CZ,10,"<p style=""font-family: Inter, sans-serif;"">Pram with a rose gold enamel bow and clear stone wheels.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium &Rosegold<br>
<strong>Stone:</strong> White CZ<br>
<strong>Size:</strong> 15mm<br>
<strong>Weight:</strong> 3.41g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Baby Pram Charm | Orloff of Denmark,Pram with a rose gold enamel bow and clear stone wheels.,,img_0106.jpg,"Identified from the invoice photograph, confidence high"
113,ORCB34,ORCB34,openwork-hearts-charm-pink,"Openwork Hearts Charm, Pink",A,Charm,Milestones & Sentiment,Signature,1200,39,5.03,2.1,11mm,925 Sterling Silver + AAAA CZ,"Oxidized Silver, Highly",Stone: Pink & White,10,"<p style=""font-family: Inter, sans-serif;"">Cut-out hearts between bands of pink and white stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone: Pink & White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Openwork Hearts Charm, Pink | Orloff of Denmark",Cut-out hearts between bands of pink and white stones.,,img_0107.jpg,"Identified from the invoice photograph, confidence high"
114,ORCB35,ORCB35,four-leaf-clover-charm,Four Leaf Clover Charm,A,Charm,Nature,Signature,1200,39,4.59,2.0,11mm,925 Sterling Silver + AAAA CZ,"Oxidized Silver, Highly",Stone: White,10,"<p style=""font-family: Inter, sans-serif;"">Clover set with clear stones throughout.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.0g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Four Leaf Clover Charm | Orloff of Denmark,Clover set with clear stones throughout.,,img_0108.jpg,"Identified from the invoice photograph, confidence high"
115,ORCB36,ORCB36,crystal-cluster-charm-blue,"Crystal Cluster Charm, Blue",A,Charm,Sparkle & Classic,Statement,1600,49,7.22,3.8,12mm,925 Sterling Silver+AAAA CZ,"Oxidized Silver, Highly",Stone: Multicolor,10,"<p style=""font-family: Inter, sans-serif;"">Mixed blue and clear crystals set close over the whole bead.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone: Multicolor<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 3.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Crystal Cluster Charm, Blue | Orloff of Denmark",Mixed blue and clear crystals set close over the whole bead.,,img_0109.jpg,"Identified from the invoice photograph, confidence high"
116,ORCB37,ORCB37,heart-charm-light-blue-enamel,"Heart Charm, Light Blue Enamel",A,Charm,Milestones & Sentiment,Classic,900,29,3.94,1.2,11mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Light Blue&White,10,"<p style=""font-family: Inter, sans-serif;"">Polished heart on a ground of light blue and white enamel spots.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Light Blue&White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Heart Charm, Light Blue Enamel | Orloff of Denmark",Polished heart on a ground of light blue and white enamel spots.,,img_0110.jpg,"Identified from the invoice photograph, confidence high"
117,ORCB38,ORCB38,butterfly-charm-light-blue,"Butterfly Charm, Light Blue",A,Charm,Animals,Signature,1200,39,4.92,2.3,10mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Light Blue,10,"<p style=""font-family: Inter, sans-serif;"">Light blue enamel butterfly on an oxidized openwork bead.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Light Blue<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Butterfly Charm, Light Blue | Orloff of Denmark",Light blue enamel butterfly on an oxidized openwork bead.,,img_0111.jpg,"Identified from the invoice photograph, confidence high"
118,ORCB39,ORCB39,primrose-charm-light-blue,"Primrose Charm, Light Blue",A,Charm,Nature,Signature,1200,39,5.36,2.3,10mm,925 Sterling Silver+AAAA,"Oxidized Silver, Highly",CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Light blue and white enamel flowers with clear stone centres.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Primrose Charm, Light Blue | Orloff of Denmark",Light blue and white enamel flowers with clear stone centres.,,img_0112.jpg,"Identified from the invoice photograph, confidence high"
119,ORCB40,ORCB40,red-rose-charm,Red Rose Charm,A,Charm,Nature,Classic,900,29,4.27,1.8,26mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Red,10,"<p style=""font-family: Inter, sans-serif;"">Red enamel rose dangle on a scrolled heart bail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Red<br>
<strong>Size:</strong> 26mm<br>
<strong>Weight:</strong> 1.8g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Red Rose Charm | Orloff of Denmark,Red enamel rose dangle on a scrolled heart bail.,,img_0113.jpg,"Identified from the invoice photograph, confidence high"
120,ORCB41,ORCB41,love-padlock-charm-blue,"Love Padlock Charm, Blue",A,Charm,Milestones & Sentiment,Signature,1200,39,5.58,2.4,24mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel: Blue,9,"<p style=""font-family: Inter, sans-serif;"">Heart padlock in blue enamel lettered Love.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel: Blue<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 2.4g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Love Padlock Charm, Blue | Orloff of Denmark",Heart padlock in blue enamel lettered Love.,,img_0114.jpg,"Identified from the invoice photograph, confidence high"
121,ORCB42,ORCB42,butterfly-charm-pink,"Butterfly Charm, Pink",A,Charm,Animals,Classic,900,29,4.16,1.6,30mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Pink,10,"<p style=""font-family: Inter, sans-serif;"">Pink enamel butterfly dangle, wings folded.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Pink<br>
<strong>Size:</strong> 30mm<br>
<strong>Weight:</strong> 1.6g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Butterfly Charm, Pink | Orloff of Denmark","Pink enamel butterfly dangle, wings folded.",,img_0115.jpg,"Identified from the invoice photograph, confidence high"
122,ORCB43,ORCB43,cherry-blossom-charm-pink,"Cherry Blossom Charm, Pink",A,Charm,Nature,Classic,900,29,4.05,1.7,20mm,925 Sterling Silver+AAAA,"Oxidized Silver, Highly",CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Five pink enamel petals around a single clear stone.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 20mm<br>
<strong>Weight:</strong> 1.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Cherry Blossom Charm, Pink | Orloff of Denmark",Five pink enamel petals around a single clear stone.,,img_0116.jpg,"Identified from the invoice photograph, confidence high"
123,ORCB44,ORCB44,pave-heart-charm-pink,"Pave Heart Charm, Pink",A,Charm,Milestones & Sentiment,Signature,1200,39,4.92,1.7,20mm,925 Sterling Silver+AAAA CZ,"Oxidized Silver, Highly",Stone:Pink,10,"<p style=""font-family: Inter, sans-serif;"">Heart dangle set throughout with pink stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:Pink<br>
<strong>Size:</strong> 20mm<br>
<strong>Weight:</strong> 1.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Pave Heart Charm, Pink | Orloff of Denmark",Heart dangle set throughout with pink stones.,,img_0117.jpg,"Identified from the invoice photograph, confidence high"
124,ORCB45,ORCB45,daisy-charm-pink,"Daisy Charm, Pink",A,Charm,Nature,Signature,1200,39,4.81,2.1,26mm,925 Sterling Silver+AAAA,"Oxidized Silver, Highly",CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Pink enamel petals around a pave centre.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 26mm<br>
<strong>Weight:</strong> 2.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Daisy Charm, Pink | Orloff of Denmark",Pink enamel petals around a pave centre.,,img_0118.jpg,"Identified from the invoice photograph, confidence high"
125,ORCB46,ORCB46,sunglasses-charm,Sunglasses Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.14,2.1,27mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Black,10,"<p style=""font-family: Inter, sans-serif;"">Black enamel sunglasses dangle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Black<br>
<strong>Size:</strong> 27mm<br>
<strong>Weight:</strong> 2.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Sunglasses Charm | Orloff of Denmark,Black enamel sunglasses dangle.,,img_0119.jpg,"Identified from the invoice photograph, confidence high"
126,ORCB47,ORCB47,teddy-bear-charm,Teddy Bear Charm,A,Charm,Animals,Classic,900,29,4.48,2.2,25mm,925 Sterling Silver+Enamel,"Oxidized Silver, Highly",Stone:NA / Enamel:Brown,10,"<p style=""font-family: Inter, sans-serif;"">Seated bear in brown enamel with black enamel paws.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:NA / Enamel:Brown<br>
<strong>Size:</strong> 25mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Teddy Bear Charm | Orloff of Denmark,Seated bear in brown enamel with black enamel paws.,,img_0120.jpg,"Identified from the invoice photograph, confidence high"
127,ORCB48,ORCB48,baby-shoe-charm-blue,"Baby Shoe Charm, Blue",A,Charm,Milestones & Sentiment,Statement,1600,49,7.22,3.7,27mm,925 Sterling Silver+AAAA,"Oxidized Silver, Highly",CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Light blue enamel shoe with white flowers and blue stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 27mm<br>
<strong>Weight:</strong> 3.7g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Baby Shoe Charm, Blue | Orloff of Denmark",Light blue enamel shoe with white flowers and blue stones.,,img_0121.jpg,"Identified from the invoice photograph, confidence high"
128,ORCB49,ORCB49,linked-hearts-charm,Linked Hearts Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,6.34,3.1,22mm,925 Sterling Silver+AAAA CZ,"Oxidized Silver, Highly",Stone:White,10,"<p style=""font-family: Inter, sans-serif;"">Two open hearts interlinked, clear stones on the bail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:White<br>
<strong>Size:</strong> 22mm<br>
<strong>Weight:</strong> 3.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Linked Hearts Charm | Orloff of Denmark,"Two open hearts interlinked, clear stones on the bail.",,img_0122.jpg,"Identified from the invoice photograph, confidence high"
129,ORCB50,ORCB50,dragonfly-crystal-charm,Dragonfly Crystal Charm,A,Charm,Nature,Signature,1200,39,6.23,2.6,11mm,925 Sterling Silver+AAAA CZ,"Oxidized Silver, Highly",Stone:Blue & Orange,10,"<p style=""font-family: Inter, sans-serif;"">Openwork bead with white enamel wing shapes and blue and orange stones. Could read as flowers.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:Blue & Orange<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.6g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Dragonfly Crystal Charm | Orloff of Denmark,Openwork bead with white enamel wing shapes and blue and orange stones.,,img_0123.jpg,"Identified from the invoice photograph, confidence medium. NEEDS CONFIRMATION"
130,ORCB51,ORCB51,royal-carriage-charm,Royal Carriage Charm,A,Charm,Travel & Lifestyle,Statement,1600,49,7.88,4.1,12mm,925 Sterling Silver,"Oxidized Silver, Highly",,10,"<p style=""font-family: Inter, sans-serif;"">Open carriage with spoked wheels, a seated figure and gold flowers.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 4.1g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Royal Carriage Charm | Orloff of Denmark,"Open carriage with spoked wheels, a seated figure and gold flowers.",,img_0124.jpg,"Identified from the invoice photograph, confidence high"
131,ORCB52,ORCB52,blossom-and-butterfly-charm,Blossom and Butterfly Charm,A,Charm,Nature,Classic,900,29,4.16,1.2,22mm,925 Sterling Silver+AAAA,"Oxidized Silver, Highly",CZ+Enamel,10,"<p style=""font-family: Inter, sans-serif;"">Pink and white enamel flowers with a pave butterfly dangle.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> CZ+Enamel<br>
<strong>Size:</strong> 22mm<br>
<strong>Weight:</strong> 1.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Blossom and Butterfly Charm | Orloff of Denmark,Pink and white enamel flowers with a pave butterfly dangle.,,img_0125.jpg,"Identified from the invoice photograph, confidence high"
132,ORCB53,ORCB53,angel-pearl-charm,Angel Pearl Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.47,2.2,24mm,925 Sterling Silver+AAAA CZ+Shell,"Oxidized Silver, Highly",Stone:White,10,"<p style=""font-family: Inter, sans-serif;"">White shell pearl with pave wings.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:White<br>
<strong>Size:</strong> 24mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Angel Pearl Charm | Orloff of Denmark,White shell pearl with pave wings.,,img_0126.jpg,"Identified from the invoice photograph, confidence high"
133,ORCB54,ORCB54,devil-pearl-charm,Devil Pearl Charm,A,Charm,Milestones & Sentiment,Signature,1200,39,5.91,2.6,23mm,925 Sterling Silver+AAAA CZ+Shell,"Oxidized Silver, Highly",Stone:Black,10,"<p style=""font-family: Inter, sans-serif;"">Grey shell pearl with pave wings, horns and a tail.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver, Highly<br>
<strong>Stone:</strong> Stone:Black<br>
<strong>Size:</strong> 23mm<br>
<strong>Weight:</strong> 2.6g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Devil Pearl Charm | Orloff of Denmark,"Grey shell pearl with pave wings, horns and a tail.",,img_0127.jpg,"Identified from the invoice photograph, confidence high"
134,ORCB55,ORCB55,dreamcatcher-charm,Dreamcatcher Charm,A,Charm,Travel & Lifestyle,Signature,1200,39,5.35,1.83,30mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Muti-color,10,"<p style=""font-family: Inter, sans-serif;"">Openwork hoop with a magenta stone, feathers and coloured drops.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Muti-color<br>
<strong>Size:</strong> 30mm<br>
<strong>Weight:</strong> 1.83g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Dreamcatcher Charm | Orloff of Denmark,"Openwork hoop with a magenta stone, feathers and coloured drops.",,img_0128.jpg,"Identified from the invoice photograph, confidence high"
135,ORCB56,ORCB56,crown-charm,Crown Charm,A,Charm,Sparkle & Classic,Signature,1200,39,5.28,2.2,12mm,925 Sterling Silver + AAAA CZ,Rhodium Plated,Stone: Muti-color,10,"<p style=""font-family: Inter, sans-serif;"">Crown set with pink and purple stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Rhodium Plated<br>
<strong>Stone:</strong> Stone: Muti-color<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 2.2g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Crown Charm | Orloff of Denmark,Crown set with pink and purple stones.,,img_0129.jpg,"Identified from the invoice photograph, confidence high"
